enumeration,value
*c1ccc(C(CNNCC(=O)c2ccc(O*)cc2)=O)cc1,4.1658
c1cc(C(=O)CNCCCCCCCCNCC(c2ccc(*)cc2)=O)ccc1O*,3.8153
c1c(*)ccc(N=Cc2ccc(N(c3ccc(C=Nc4ccc(O*)cc4)cc3)c3ccccc3)cc2)c1,2.7442
CC(Oc1ccc(C(Nc2cc(C(Nc3ccc(-c4nnc(*)o4)cc3)=O)cc(C(=O)Nc3ccc(*)cc3)c2)=O)cc1)=O,3.4669
C(COCC(C)(CO*)C*)CCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,4.0117
O(CC1CCC(C*)CC1)C(OC(=O)c1cccc(C(=O)OC(O*)C)c1)C,4.9396
O=S(c1ccc2oc(*)nc2c1)(c1cc2nc(C3CCC(*)CC3)oc2cc1)=O,4.8558
C(C=CC(=O)NCCCCCCNC(C=CC(O*)=O)=O)(OCCOCC*)=O,3.8434
*OC(C=CC(NCCCCCCNC(=O)C=CC(OCCOCCOCC*)=O)=O)=O,4.4951
c1(-c2c3ccccc3c(=O)n(*)n2)ccc(Oc2ccc(C(Nc3ccc(Oc4ccc(NC(c5ccc(*)cc5)=O)cc4)cc3)=O)cc2)c2ccccc12,3.2201
c1cc(Nc2ccc(N=Nc3ccc(Nc4ccc(*)cc4)cc3)cc2)ccc1O*,2.8393
*c1ccc(Nc2ccc(C(=O)c3ccc(C(c4ccc(Nc5ccc(O*)cc5)cc4)=O)cc3)cc2)cc1,2.99
C1C(*)C2C(O1)C(OC(C1CCC(C(=O)O*)CC1)=O)CO2,6.4746
O1C2C(OCC2OC(=O)CCC(=O)O*)C(*)C1,6.1275
O1C2C(OCC2OC(=O)C=CC(=O)O*)C(*)C1,4.1943
C1Oc2c(-c3ccc(-c4sc(*)cc4)s3)sc(*)c2OC1,1.3916
C1(NC(Nc2ccc(O*)cc2)=O)CC(C)(C)CC(CNC(Nc2ccc(*)cc2)=O)(C)C1,4.2227
c1cc(NC(=O)c2cc(C(Nc3ccc(O*)cc3)=O)cc(NC(C34CC5CC(CC(C3)C5)C4)=O)c2)ccc1*,3.5033
O=C(C1CCC(C(OCCOCCOCC*)=O)CC1)O*,6.1079
C(CCCCCCCCC1Oc2c(c(*)sc2*)OC1)CCC,1.9291
c1cc(C(=O)c2ccc(*)cc2)ccc1Oc1ccc(C(c2ccc(O*)cc2)(C)C(F)(F)F)cc1,3.9149
c1cc(*)ccc1C=Nc1ccc(N=Cc2ccc(O*)cc2)cc1,2.8416
c1c2c(cc(*)c1)SC1(CCC3(Sc4cc(*)ccc4N3)CC1)N2,3.8947
c1cc(*)ccc1-c1csc(-c2nc(*)cs2)n1,3.3372
n1c(-c2ccc(-c3csc(C*)n3)cc2)csc1*,3.8894
c1cc(-c2ccc(-c3scc(-c4ccc(-c5nc(*)sc5)cc4)n3)cc2)ccc1*,2.9481
c1(*)nc(-c2nc(-c3scc(-c4ccc(*)cc4)n3)ccc2)sc1,3.3649
c1cc(-c2nc(-c3ccc(-c4c(C(=O)O)sc(*)n4)cc3)c(C(=O)O)s2)ccc1*,3.4119
C(CCCSCCCCC(=O)OCCCC*)C(O*)=O,5.4021
C(CCCC(=O)O*)SCCCCC(=O)OCc1ccc(C*)cc1,4.7687
c1cc(*)sc1*,1.6203
c1(C)cc(*)sc1*,1.9299
s1c(*)ccc1C=Cc1cc(OC)c(C=C*)cc1OC,1.7107
c1(CC)cc(*)sc1*,2.3523
n1c(-c2cc(*)cnc2)sc2cc(-c3cc4c(nc(*)s4)cc3)ccc12,3.1882
C(=O)(c1ccc(*)nc1)NNC(c1ccc(C(=O)NNC(*)=O)s1)=O,3.3177
c12nc(-c3ccc(*)cc3)sc1cc(-c1cc3sc(*)nc3cc1)cc2,3.0122
*C1SC(*)C(CCCCCC)=C1,4.7988
C1(C)=CC(*)SC1*,5.0392
n1cc(*)sc1*,1.8999
*c1sc2c3sc(*)cc3sc2c1,1.8464
c1(*)cc2c(cc(*)s2)s1,1.8963
c1(*)sc2c(cc(*)s2)c1,3.3358
C(C)CCCCCCCCCCc1cc(*)sc1*,2.7478
s1c(-c2cc(*)ccc2)ccc1-c1ccc(*)s1,2.9634
s1cc(*)cc1*,3.5591
C(CCCCCCCCc1cc(*)sc1*)C,2.6027
*c1sc(*)c(CCCCCC)c1,2.5608
C(CCCCC)CCc1cc(*)sc1*,2.5682
CCCCCCCCCCc1cc(-c2sc(*)c(CCCCCCCCCC)c2)sc1*,1.5226
c1c(CCCCCC)c(*)sc1-c1sc(*)c(CCCCCC)c1,1.6319
c1c(CCCCCCCC)ccc(-c2cc(*)sc2*)c1,2.6682
CCCCCCCCCCCc1cc(-c2sc(*)cc2)sc1*,1.5503
c1c(-c2ccc(-c3sc(*)cc3)s2)sc(-c2n(CCCCCCCCCCCC)c(*)cc2)c1,2.1465
C(CCCCCC)CCCCCn1c(*)ccc1-c1ccc(-c2sc(-c3ccc(-c4sc(*)cc4)s3)cc2)s1,2.1419
c1(OCCCCCCCC)cc(C#Cc2ccc(*)s2)c(OCCCCCCCC)cc1C#C*,2.283
Fc1c(F)c(C#C*)c(F)c(F)c1C#Cc1sc(*)c(CCCCCC)c1,2.8156
C(CCCCC)c1cc(C#C*)sc1*,1.5751
c1cc(-c2ccc(*)s2)sc1C#CC#C*,1.5899
c1c2c(cc(*)s2)sc1C#CC#C*,1.7355
*c1c(C)c2sc(*)cc2s1,3.8179
O(CCCCCC)C(c1cc(*)sc1*)=O,2.8903
s1c2c(nc1*)cc1c(nc(-c3c(OCCCC)cc(*)c(OCCCC)c3)s1)c2,3.1607
c1c(-c2nc3cc4c(nc(*)s4)cc3s2)cc(OCCCCCCCCCC)cc1*,3.4894
c1cc(*)sc1C#CC#C*,1.5604
c1(CCCCCC)nc(*)sc1-c1sc(*)nc1CCCCCC,1.876
O=C(*)CCSc1ccc(NC(=O)c2ccc(O*)cc2)cc1,3.9873
FC(F)(F)C(C(C(CCCc1cc(*)sc1*)(F)F)(F)F)(F)F,2.4769
C(C)CCc1cc(*)sc1*,2.5394
c1(-c2sc(*)cc2)sc(C=C*)cc1,1.9942
C(CCCCCCCCc1cc(-c2sc(*)cc2)sc1*)CCC,1.5458
C(c1ccccc1)CCc1cc(*)sc1*,2.4481
O(C)c1c(*)sc(*)c1OC,4.1637
O(CCCCCCC)c1c(*)sc(*)c1C,2.9827
O(CCOCCCC)c1c(*)sc(*)c1C,1.6261
C(CCCCC)COc1cc(*)sc1*,1.6057
C(OCCCC)COc1cc(*)sc1*,2.819
C(OCCOC)COc1cc(*)sc1*,1.6389
c1(C=C*)ccc(*)s1,2.7814
c1cccc2c1c(*)sc2*,1.8359
S1C(=C2SC(*)=CS2)SC=C1c1ccc(*)cc1,2.2436
c1(C#C*)ccc(*)s1,1.6499
C(CCCCCCCCCCCCCc1cc(*)sc1*)C,2.9219999999999997
c1c(-c2sc(C=c3sc(=c4sc(=C*)cc4)cc3)cc2)sc(*)c1,0.8337
c1(SC)cc(*)sc1*,1.5945
c1(*)sc(*)c(C)c1C,3.3355
*c1sc(*)c(CCCCC)c1,2.495
C(CCCC)CCCc1c(*)sc(-c2ccc(-c3sc(*)cc3)s2)c1,2.4777
*c1sc(*)c(OCCCC)c1,3.0691
*c1sc(*)c(OCCCC)c1C,2.2732
O(CCCC)c1c(*)sc(*)c1OC,3.2859
C(CCCc1cc(*)sc1*)CCCCCCCCCCCCCCCCCC,2.9666
C(CCCCCC)CCc1cc(*)sc1*,2.5759
c1(-c2ccc(C(=c3ccc(=c4sc(=C(*)c5ccccc5)cc4)s3)c3ccccc3)s2)sc(*)cc1,1.4486
CCCCSc1c(*)sc(-c2ccc(-c3ccc(*)cc3)cc2)c1,2.8499
c1cc(-c2ccc(-c3sc(*)c(SCCCCCCCCCC)c3)cc2)ccc1*,3.0684
FC(F)(C(F)(C(F)(c1cc(*)sc1*)F)F)F,2.8054
*c1sc(*)c(CCS(=O)(O)=O)c1,2.5623
c1c(OCCCCC)c(*)sc1-c1sc(*)c(OCCCCC)c1,1.2005
C(CSCCC(=O)O*)C(OCC*)=O,5.4614
c12nc(*)sc1cc1c(sc(-c3ccc4cc(*)ccc4c3)n1)c2,3.27
c12sc(C=CC=C*)nc1cc1sc(*)nc1c2,2.5254
c12sc(*)nc1cc1sc(C*)nc1c2,3.8345
n1c(*)sc2cc3c(sc(CCC*)n3)cc12,4.1967
n1c(*)sc2cc3c(sc(CCCCC*)n3)cc12,4.2723
n1c(*)sc2cc3nc(CCCCCCCC*)sc3cc12,4.3173
C(CCCCCC*)CCCCCc1sc2c(cc3sc(*)nc3c2)n1,4.2887
*c1sc2cc3c(sc(-c4ccc(-c5c(-c6ccccc6)c(-c6ccccc6)c(-c6ccc(*)cc6)cc5)cc4)n3)cc2n1,3.1992
c1(N=Nc2ccc(*)cc2)ccc(-c2nc(-c3scc(*)n3)sc2)cc1,2.5523
c1(Nc2ccc(*)cc2)cc(C)c(*)s1,3.2402
C(CCCCCCCCCCc1cc(C=NN=C*)sc1*)C,1.8459999999999999
c1(-c2sc(*)c(CCCC)c2)cc(CCCC)c(-c2ccc(*)cc2)s1,2.5595
c1cc(*)ccc1-c1ccc(-c2ccc(*)s2)s1,1.9369999999999998
CC1(C)OCC(CCCCCCCCCc2cc(*)sc2*)O1,2.9938
C(O)C(O)CCCCCCCCCc1cc(*)sc1*,2.497
O=C1OCC(CCCCCCCCCc2cc(*)sc2*)O1,2.5293
C(CCCc1cc(*)sc1*)CCCCCC1OC(c2ccccc2)OC1,3.048
*c1sc(*)c(CCCCBr)c1,2.5458
C(CCCBr)CCc1c(*)sc(*)c1,2.553
*c1sc(*)cc1CCCCCCCCCCBr,2.4923
C(S(=O)(O)=O)CCc1c(*)sc(*)c1,3.3298
C(Cc1c(-c2c(CCCCCC)cc(*)s2)sc(C=C*)c1)CCCC,1.7165
s1c(-c2nc(*)ccc2)ccc1-c1ccc(*)s1,2.8359
c1nc(*)ccc1-c1ccc(-c2ccc(*)s2)s1,2.3342
c1(=c2ccc(=C(c3sccc3)c3ccc(-c4sc(*)cc4)s3)s2)sc(=C(*)c2sccc2)cc1,1.0381
*c1nn(-c2ccc(S(=O)(c3ccc(-n4c(=O)c5c(cccc5)c(-c5ccc(Sc6ccc(*)cc6)cc5)n4)cc3)=O)cc2)c(=O)c2c1cccc2,3.5491
*c1c2c(c(*)s1)nc(C)c(C)n2,2.7771
n1c2c(nc(-c3ccccc3)c1C)c(*)sc2*,2.498
n1c(CC)c(CC)nc2c1c(*)sc2*,2.6114
c1(CC)nc2c(nc1-c1ccccc1)c(*)sc2*,2.7967
C(#N)C(=C1c2cc(*)sc2-c2sc(*)cc21)C#N,0.6839
*C=Cc1c2ccsc2c(*)cc1,2.1967
c1(C#N)cc(*)sc1*,1.6909999999999998
c1(*)sc(C=c2sc(=c3sc(=C*)cc3)cc2)cc1,0.2908
s1c(-c2sc(*)cc2)ccc1-c1ccc(*)n1C,2.5449
s1c(-c2ccc(-c3cc(OCCCCCCCCCCCC)c(*)s3)s2)ccc1*,1.9946
C(c1cc(-c2cc(*)sc2*)c(CCCCCCCC)cc1)CCCCCCC,1.6967
c1(-c2scc(*)c2)cc(C=C*)cs1,3.0335
c1cc(-c2ccc(*)s2)sc1C(C)=C(*)C,2.1828
c1cc(-c2sc(C=CC(C)=C(C=C*)C)cc2)sc1*,1.5733
*c1sc(*)c(OCCOC)c1,1.6015
c1c(SCC(CC)C)c(*)sc1-c1sc(*)c(SCC(C)CC)c1,1.6105
c1(*)ccc(-c2ccc(-c3[nH]c(*)cc3)s2)s1,2.182
c1cc(Nc2ccc(Nc3ccc(Nc4ccc(*)cc4)cc3)cc2)ccc1S*,3.2757
O=C(O)Cc1cc(*)sc1*,2.6702
c1(C#N)c(N=Cc2ccc(C=N*)cc2)sc(*)c1C#N,1.5066
C(CCC1c2cc(*)sc2-c2sc(*)cc21)CCCN,2.6725
c1(-c2sc(*)c(SCCCC)c2)cc(SCCCC)c(-c2ccc(*)cc2)s1,2.4731
C(CSc1c(-c2ccc(*)cc2)sc(-c2sc(*)c(SCCCCCCCC)c2)c1)CCCCCC,2.4336
c1(-c2ccc(CCCCCCCC)cc2)cc(-c2sc(*)cc2)sc1*,1.5651
C(COCCOCc1cc(*)sc1-c1cc(CCCCCCCCCCCC)c(*)s1)OC,1.7176
c1cc2c(s1)-c1c(ccs1)C2=C1c2cc(*)sc2-c2sc(*)cc21,1.3371
C(CCCC)CSc1c(*)sc(*)c1,1.6201
C(CCCCCCCCCCSc1cc(*)sc1*)C,1.5021
C(CC)CCCCCCc1nc2c(s1)c(*)sc2*,3.6098
c12sc(*)cc1C(=O)c1cc(*)sc1-2,1.4351
O(CCCCCC)c1c(*)sc(*)c1C,3.4475
C(CCCCCCC)CCCCCCCCOc1c(*)sc(*)c1C,3.676
C(Cc1c(*)sc(*)c1CCCCCC)CCCCN(c1ccccc1)CC,1.59
c1(OCCc2cc(*)sc2*)ccc(N=Nc2ccc(C#N)cc2)cc1,2.0292
C(CCOC(=O)Cc1cc(*)sc1*)CCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1,2.6018
*c1sc(*)c(-c2ccccc2)c1,2.7439
s1c2c(cc1*)C(CCCCCCCC)(CCCCCCCC)c1cc(*)sc1-2,3.2588
c1cccc2c(*)cc(-c3ccc(-c4sc(*)cc4)s3)c-2c1,2.0762
Cc1cc(-c2sc(*)c(C)c2)sc1-c1c2cccccc-2c(*)c1,1.8668
c12cccccc-1c(-c1sc(-c3sc(*)c(CCCC)c3)cc1CCCC)cc2*,1.9772
FC(F)(F)C(F)(F)C(F)(COC(c1cc(*)sc1*)=O)F,2.8607
C(CCCCCCCCCCC(=O)c1c(*)sc(-c2cc(C(=O)OCCCCCCCCCCCC)c(-c3ccc(-c4sc(*)cc4)s3)s2)c1)C,2.2457
c1(C(OCCCCCCCCCCCC)=O)cc(-c2sc(*)cc2)sc1*,2.5061
c1cc(N(c2ccc(-c3sc(*)cc3)cc2)c2ccc(CCCC)cc2)ccc1*,2.8955
C(CCCCC)c1cc(C=C*)sc1*,3.5808
s1c(*)c(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)cc1*,2.6611
O(c1ccc(-c2ccc(OCCCCCCCCCCCCOCc3c(*)sc(*)c3)cc2)cc1)C,2.5163
c1c(F)ccc(-c2c(*)sc(*)c2)c1,2.6765
O=C(c1cc(CNc2nc(-c3nc(*)sc3)cs2)c(N)c(CN*)c1)O,3.7145
O=C(Cl)Cc1cc(*)sc1*,2.8053
s1c(*)c(COCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)cc1*,2.4332
s1c(*)c(COCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)cc1*,2.9654
c1c(OCC(OCCCCCCc2cc(*)sc2*)=O)cccc1,2.6531
BrCCCCCCc1cc(-c2sc(*)cc2)sc1*,1.9133
c1(CCCCCCOC(=O)COc2ccccc2)c(*)sc(-c2sc(*)cc2)c1,1.9751
c1c(OC)ccc(-c2cc(*)sc2*)c1,2.6389
*c1sc(*)cc1-c1ccc(OCCCC)cc1,2.6658
c1c(OCCCCCC)ccc(-c2cc(*)sc2*)c1,2.6448
c1c(OCCCCCCCC)ccc(-c2cc(*)sc2*)c1,2.6404
c1cc(-c2sc(*)cc2)sc1-c1ccc(*)n1-c1c(F)c(F)c(F)c(F)c1F,2.5698
c1(-c2nc(C=CC(C)=CC=CC=C(C=C*)C)sc2)csc(*)n1,2.6128
c1(-c2nc(N=CC(C)=CC=CC=C(C=N*)C)sc2)csc(*)n1,1.6324
FCCCCCCCCCc1cc(-c2sc(*)cc2)sc1*,1.9235
s1c(*)c(CCN(CC)c2ccc(N=Nc3ccc(C=C(C#N)C#N)cc3)cc2)cc1*,1.3795
c1cc(-c2sc(*)cc2)n(C#Cc2ccc(CCCCCC)cc2)c1*,2.5339
O(C(C(Br)C)=O)CCc1cc(*)sc1*,2.3659
c1(C=Nc2cc3c(cc2)n(CCCC)c2ccc(*)cc23)ccc(-c2ccc(C=N*)s2)s1,2.8673
CCC(CC1(CC(CCCC)CC)c2cc(-c3sc4c(c3)C(=O)c3c-4sc(*)c3)sc2-c2c1cc(*)s2)CCCC,1.5473
n1c(*)sc(-c2sc(-c3ccc(-c4sc(*)cc4)s3)nc2CCCCCCCCCCCC)c1CCCCCCCCCCCC,2.2184
O=C(OC)C(C(OC)=O)c1cc(*)sc1*,2.7717
c12c(ccc(C=C*)c1)N(CCCCCCCC)c1ccc(*)cc1S2,2.6367
c1(C)cc(-c2cc(*)sc2*)c(C)cc1Br,1.5132
c1cc(*)ccc1-c1csc(-c2cc(*)cs2)c1,3.4782
c1c(Br)ccc(-c2c(*)sc(*)c2)c1,2.7394
C(Cc1c(C=Cc2cccc(*)n2)scc1C=C*)CCCC,3.4055
n1c(C=Cc2c(CCCCCCCC)c(C=C*)cs2)cccc1*,3.2647
n1cccc2cccc(OC(c3cc(*)sc3*)=O)c12,2.8057
C(CCCc1c(CCCCCC)nc2c(n1)c(*)sc2*)CC,0.3579
C(CCc1nc2c(nc1CCCCCCCCCCC)c(*)sc2*)CCCCCCCC,0.4779
*C(=O)c1cccc(C(Oc2ccc(O*)cc2)=O)c1,4.1004
O=C(O*)c1cc(C(OCCN(c2ccccc2)CC*)=O)ccc1,3.0504
C(CCCCCC(Oc1ccc(C(c2ccc(O*)cc2)(CC)c2ccccc2)cc1)=O)CCC(=O)*,5.0249
C(CCCCCCC(=O)Oc1ccc(C(c2ccccc2)(c2ccc(O*)cc2)c2ccccc2)cc1)CC(*)=O,4.7541
O=C1c2c(cccc2)C(c2ccc(OC(c3ccc(C(=O)*)cc3)=O)cc2)(c2ccc(O*)cc2)c2ccccc21,3.4566
c1cc(OC(CCCCCCCCC(=O)*)=O)ccc1C1(c2ccc(O*)cc2)c2ccccc2Cc2ccccc21,4.6067
C(CCCC(OCC(CC(C)(CC*)C)C)=O)C(O*)=O,6.7293
C(CCCCCCCC(=O)OCC=CC*)C(O*)=O,6.002000000000001
c1cc(C(c2ccc(OC(c3cc(C(*)=O)ccc3)=O)cc2)C(Cl)(Cl)Cl)ccc1O*,3.8681
C(CCCCCCC(OCCC(C)O*)=O)CC(=O)*,6.7657
O(C(CCCCC(=O)*)=O)CCC(C)O*,6.6227
C(C(C)(C)CC(OCCCCCCCCCC*)=O)C(O*)=O,6.7584
C(CC(=O)OCC(CC)(CC)C*)C(O*)=O,6.5001
CC(CC(OCCCCCCCCCC*)=O)C(O*)=O,6.5777
C(C(O*)=O)C(OCC*)=O,6.8494
C(OC(=O)CC(=O)O*)CCCCC*,7.0433
*OC(C)CCOC(C(=O)*)=O,5.5088
*OC(C)CCOC(CC(=O)*)=O,6.8752
O(C(CCC(=O)*)=O)CCC(C)O*,6.5372
O(C(CCCC(=O)*)=O)CCC(C)O*,6.5929
C(CCCC(OCCC(C)O*)=O)CC(=O)*,6.5798
C(CC(*)=O)CCCCCC(OCCC(C)O*)=O,6.6793
C(CCCCCCCCC(OCCC(C)O*)=O)CC(=O)*,6.742000000000001
C(CCCC(OCCNC(=O)CCCCC*)=O)C(O*)=O,6.3289
*OC(CCCCC(=O)OCCCCCC(NCCNC(=O)CCCCC*)=O)=O,5.9333
O(C(CC(=O)O*)=O)CCCCC*,6.5183
C(CC(C)CC(=O)O*)C(OCC*)=O,6.6742
O=C(CCC(CC(O*)=O)C)OCCC*,6.7963
C(C(C)CCC(=O)OCCCC*)C(O*)=O,6.6786
O(*)C(=O)CC(C)CCC(OCCCCC*)=O,6.7005
C(C(CCC(=O)OCCCCCC*)C)C(O*)=O,6.8321
O(*)C(=O)NCCCCCC(=O)OCCCC*,6.3358
N(C(O*)=O)CCCCCC(OCCCCC*)=O,6.3976
N(CCCCCC(=O)OCCCCCC*)C(O*)=O,6.4222
O=C(Cc1ccc(CC(OCCCCCC*)=O)cc1)O*,5.3668
C(CCCCCC*)CCCOC(Cc1ccc(CC(=O)O*)cc1)=O,5.3355
C(*)(=O)Cc1ccc(CC(=O)OCC(C)O*)cc1,5.1464
C1CC(C(OCCCCCCCCCC*)=O)CCC1C(=O)O*,6.5731
C(CCCCCCCCC*)CCCCCCCCCCOC(C1CCC(C(=O)O*)CC1)=O,6.484
C(C1CCC(C(=O)OCC(C)O*)CC1)(=O)*,6.3027
O=C(CC(=O)OCc1ccc(C*)cc1)O*,5.5783
C(CCCCCCCCCCCCCCCCCC(=O)O*)C(OCc1ccc(C*)cc1)=O,5.5452
O(Cc1ccc(C*)cc1)C(CCCCS(CCCCC(=O)O*)(=O)=O)=O,5.4522
*OC(CCCCCCCCC(=O)OCCCCCCCCCCCCCCCC*)=O,6.641
C(CCCCCCCC(OCC(C)(CC)C*)=O)C(O*)=O,6.7916
C(CCCCCCC(=O)OC(C)CCC(C)O*)CC(=O)*,6.1872
O(*)C(=O)CCCCC(=O)OCC#CC#CC*,5.0598
C(CCCCCCCC(=O)OCC(CCl)(CCl)C*)C(O*)=O,6.9205
C(c1cc(C(=O)OCC(CCl)(CCl)C*)ccc1)(=O)O*,4.938
O=C(c1ccc(C(=O)OCC(CCl)(CCl)C*)cc1)O*,4.7184
C(C(O*)=O)CCCC(=O)OCC(CCl)(CI)C*,5.5293
*OC(=O)Nc1ccc(C(OCC2CCC(C*)CC2)=O)cc1,4.5441
CC(C)CC(C(=O)*)O*,6.5186
O(C(CCC(*)=O)=O)C1CCC(O*)CC1,6.4253
C1(C(O*)=O)C(=O)C2CCC1C(=O)C2C(=O)OCCCC*,5.3882
O=C(O*)C(c1ccccc1)(CC)C*,5.327000000000001
C12CCC(C(C(O*)=O)C1=O)C(=O)C2C(=O)OCCCCCC*,5.2747
c1c(C(C)C)c(O*)c(C(C)C)cc1C(=O)*,4.7789
C(c1cc(C(OCCCCCCCC*)=O)ccc1)(=O)O*,5.1133
C(=NN=C(c1ccc(O*)cc1)C)(c1ccc(OC(CCCCCCCCC(=O)*)=O)cc1)C,3.9960000000000004
C(COC(C(=O)O*)=O)CCCCC*,5.2465
c12c(cccc1)C(c1cc(C)c(OC(c3cc(C(=O)*)ccc3)=O)cc1)(c1ccc(O*)c(C)c1)c1ccccc1-2,3.4929
C(c1ccc(C(=O)*)cc1)(Oc1cc(CCCCCCC)c(O*)cc1)=O,3.6219
*OC(C)(CC(=O)*)C(F)(F)F,6.2535
C(C(O*)CC(*)=O)=C,6.1885
*OC(C1OC=CCC1)CC(=O)*,4.8999
*C(=O)CC(C1OC1)O*,6.757000000000001
O(CC(=O)*)C(=O)C(C)O*,5.9109
O=C(*)c1ccc(-c2ccc(O*)cc2)cc1,3.8635
C(CCC=C)CCCC(CC(=O)*)O*,5.8983
c1ccccc1CCC(CC(=O)*)O*,5.4818
*OC(CCCCC)CC(=O)*,6.5462
c1cc(NC(CCCCCCCC(Nc2ccc(C(=O)OCC*)cc2)=O)=O)ccc1C(O*)=O,4.188
C(CCCCCCCCC(Nc1ccc(C(OCCCCCCCCC*)=O)cc1)=O)(Nc1ccc(C(O*)=O)cc1)=O,4.1632
c1(C(*)=O)ccc(C(Oc2ccc(C(OCCCOC(c3ccc(O*)cc3)=O)=O)cc2)=O)cc1,4.0079
c1c(-c2c(O*)ccc3cc(C(=O)*)ccc23)cccc1,3.7414
C1C(C2CCC(O*)CC2)CCC(OC(=O)CCCCCCCCC(=O)*)C1,6.3469
C1C(C2CCC(O*)CC2)CCC(OC(=O)CCCCCCCCCC(=O)*)C1,6.4908
C1CC(C2CCC(OC(=O)CCCCCCCCCCC(=O)*)CC2)CCC1O*,6.4832
C1CC(C2CCC(OC(=O)CCCCCCCCCCCC(=O)*)CC2)CCC1O*,6.4758
c1(Br)c(O*)ccc(-c2ccc(C(=O)*)cc2)c1,3.8867
c1c(C(=O)*)ccc2c1ccc(O*)c2Br,3.7175
C(S(=O)(=O)CCC*)CCS(=O)(=O)CCCOC(=O)c1c(C(O*)=O)cccc1,5.0984
C(C(=O)O*)C(CC*)C,6.8260000000000005
*Oc1ccc(C(*)=O)cc1Cl,4.5769
C(c1c(Oc2ccc(F)cc2)cc(C(=O)*)cc1)(Oc1ccc(O*)cc1)=O,3.4967
O=C(*)c1ccc(OC(Oc2ccc(O*)cc2)=O)cc1,4.5384
*OC(C(=O)OCCCCCCCCCC#CC#CCCCCCCCCC*)=O,3.7823
*OC(CCC(OCCCCCCCCCC#CC#CCCCCCCCCC*)=O)=O,5.3773
C(CCCCCCCCC*)#CC#CCCCCCCCCCOC(=O)CCCCC(O*)=O,5.4365
C(CC(OCCCCCCCCCC#CC#CCCCCCCCCC*)=O)CCCCC(=O)O*,5.4734
C(CCCCCCC(=O)O*)CC(OCCCCCCCCCC#CC#CCCCCCCCCC*)=O,5.4028
O(C(C(=O)*)=O)C1CCC(O*)CC1,5.7861
C1C2CC(c3ccc(O*)cc3)(c3ccc(OC(c4ccc(C(=O)*)cc4)=O)cc3)C1C1C2CCC1,3.4323
C(CCC(SCc1ccc(-c2ccc(C*)cc2)cc1)=O)(S*)=O,4.7843
c1c(C(=O)*)c(OCCCCCCCCCCCC)cc(C(Oc2ccc(O*)cc2)=O)c1OCCCCCCCCCCCC,3.2519
C(CCC(OCCCCCCCCCC*)=O)=CCCC(O*)=O,6.0842
*OC(CCC=CCCC(=O)OCCCCCCCCCCCCCCCC*)=O,6.0336
C(CCCCCC*)CCCCCCCCCOC(=O)CC=CCC(O*)=O,5.8517
c1c(C(=O)Oc2c(C)cc(C3(c4cc(C)c(O*)c(C)c4)CC(C)CC(C)(C)C3)cc2C)cc(C(=O)*)cc1C(C)(C)C,3.335
O(*)C(=O)CC=CCC(=O)OCCCCCC*,5.811
C(C=CCC(OCCCCCCCC*)=O)C(O*)=O,6.197
C(C=CCC(OCCCCCCCCCC*)=O)C(O*)=O,6.0213
C(C=CCC(O*)=O)C(=O)OCCCCCCCCCCCC*,5.9809
C(CCCCCC*)CCCCCCCOC(=O)CC=CCC(O*)=O,6.1489
C(CC=CCCC(=O)OCCCCCC*)C(O*)=O,5.9212
C(CCCCCC*)CCCCCCCOC(=O)CCC=CCCC(O*)=O,6.0458
c1c(C(=O)*)c(OCCCCCCOCCCCC)cc(C(Oc2ccc(O*)cc2)=O)c1OCCCCCCOCCCCC,3.6545
C1Cc2c(C(O*)=O)ccc(C(OCC*)=O)c21,4.3335
C(OCCCCCC)(C(Cc1ccc(O*)cc1)NC(=O)CCc1ccc(OC(CCC(=O)*)=O)cc1)=O,5.1422
c1c(*)cc2c(c1)C(=Nc1cccc(N=C3OC(=O)c4ccc(C(c5cc(C(*)=O)ccc5)=O)cc43)c1)OC2=O,2.8689999999999998
O=C(OCCCC*)c1ccc(NC=Nc2ccc(C(O*)=O)cc2)cc1,3.6652
*C(=O)CCCCCCC(=O)Oc1ccc(CCC(=O)NC(Cc2ccc(O*)cc2)C(=O)OCC)cc1,5.0929
*C(CCCCCCC(=O)Oc1ccc(CCC(=O)NC(Cc2ccc(O*)cc2)C(=O)OC)cc1)=O,5.1162
C(CCCCCCCC)CCCOC(C(Cc1ccc(O*)cc1)NC(=O)CCc1ccc(OC(CCCCCCC(=O)*)=O)cc1)=O,5.1624
C(CCCCCC*)CCOC(=O)c1cc2c(cc(C(O*)=O)cc2)cc1,3.7681
C(CCCCCC*)CCCCOC(c1ccc2cc(C(O*)=O)ccc2c1)=O,3.7387
c1c(C(=O)OCCCCCCCCCCCC*)ccc2cc(C(O*)=O)ccc12,3.6798
C(c1ccc(C(=O)*)cc1)(Oc1cc(C2CCCCCC2)c(O*)cc1)=O,3.5076
C(c1ccc(C(=O)*)cc1)(Oc1cc(C2CCCCCCC2)c(O*)cc1)=O,3.5292
CC(C(O*)=O)NC(=O)C*,5.8615
*OC(C)C(NC(C(=O)*)C)=O,5.6199
